id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,pid,ms_subclass,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,fireplace_qu,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,sale_type
1684,65.0,7150.0,5.0,6.0,1966.0,1966.0,52.0,725.0,0.0,263.0,988.0,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1974.0,1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,129250.0,527455250,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
301,100.0,15602.0,7.0,8.0,1959.0,1997.0,0.0,1247.0,0.0,254.0,1501.0,1801.0,0.0,0.0,1801.0,1.0,0.0,2.0,0.0,1.0,1.0,6.0,2.0,1959.0,2.0,484.0,0.0,54.0,0.0,0.0,161.0,0.0,0.0,3.0,2010.0,289000.0,909475140,20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,GdWo,None,WD 
1569,76.0,10260.0,5.0,4.0,1976.0,1976.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,0.0,1872.0,0.0,0.0,2.0,2.0,4.0,2.0,8.0,0.0,1976.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,100000.0,914476080,90,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
2153,69.05520046484602,12728.0,8.0,5.0,2001.0,2001.0,256.0,1198.0,0.0,333.0,1531.0,1531.0,908.0,0.0,2439.0,1.0,0.0,2.0,1.0,4.0,1.0,7.0,1.0,2001.0,2.0,560.0,184.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,275000.0,907275150,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1467,96.0,11690.0,8.0,5.0,1999.0,2000.0,192.0,0.0,0.0,850.0,850.0,886.0,878.0,0.0,1764.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1999.0,2.0,560.0,120.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,207000.0,907265100,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
2540,71.0,9230.0,5.0,8.0,1965.0,1998.0,166.0,661.0,0.0,203.0,864.0,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1977.0,2.0,884.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,146000.0,534226060,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
2368,21.0,1890.0,6.0,7.0,1972.0,1972.0,380.0,282.0,0.0,212.0,494.0,494.0,536.0,0.0,1030.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1973.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,116000.0,527450460,160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
874,69.05520046484602,9375.0,7.0,5.0,1997.0,1998.0,573.0,739.0,0.0,318.0,1057.0,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,0.0,1998.0,2.0,645.0,576.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,219500.0,907285020,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,GdPrv,None,WD 
463,48.0,3480.0,7.0,5.0,2003.0,2003.0,163.0,0.0,0.0,1405.0,1405.0,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2003.0,2.0,478.0,148.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,173000.0,528188020,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
784,69.05520046484602,17140.0,4.0,6.0,1956.0,1956.0,0.0,1059.0,0.0,75.0,1134.0,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1956.0,1.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,135000.0,905377010,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2149,70.0,8749.0,7.0,5.0,2003.0,2003.0,0.0,654.0,0.0,325.0,979.0,992.0,940.0,0.0,1932.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,610.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,213000.0,907260050,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2069,91.0,11375.0,6.0,5.0,1954.0,1995.0,0.0,736.0,0.0,231.0,967.0,1299.0,0.0,0.0,1299.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1954.0,2.0,494.0,81.0,0.0,280.0,0.0,0.0,0.0,0.0,10.0,2007.0,150000.0,905226130,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1743,53.0,3922.0,7.0,5.0,2006.0,2007.0,72.0,0.0,0.0,1258.0,1258.0,1402.0,0.0,0.0,1402.0,0.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,2006.0,3.0,648.0,120.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,194201.0,528228275,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New
472,43.0,3182.0,7.0,5.0,2005.0,2006.0,16.0,16.0,0.0,1330.0,1346.0,1504.0,0.0,0.0,1504.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,2005.0,2.0,457.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,181000.0,528228450,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1921,75.0,9750.0,6.0,6.0,1958.0,1958.0,243.0,608.0,0.0,834.0,1442.0,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1958.0,1.0,301.0,0.0,0.0,275.0,0.0,0.0,0.0,500.0,4.0,2007.0,157900.0,535154080,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,Shed,COD
2778,72.0,13426.0,7.0,5.0,1999.0,2000.0,0.0,894.0,0.0,57.0,951.0,951.0,828.0,0.0,1779.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1999.0,2.0,586.0,208.0,107.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,217000.0,907187010,60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
526,85.0,10574.0,8.0,5.0,2005.0,2006.0,0.0,0.0,0.0,1082.0,1082.0,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2005.0,3.0,1043.0,160.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,252000.0,528480040,60,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2795,70.0,8726.0,7.0,5.0,2002.0,2002.0,0.0,0.0,0.0,872.0,872.0,872.0,1037.0,0.0,1909.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,0.0,2002.0,2.0,529.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,197000.0,907262080,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,BuiltIn,RFn,TA,TA,Y,None,None,None,WD 
478,62.0,7984.0,7.0,5.0,2004.0,2005.0,200.0,0.0,0.0,868.0,868.0,868.0,762.0,0.0,1630.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2004.0,2.0,436.0,120.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,189500.0,528240030,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
2841,45.0,8248.0,5.0,7.0,1918.0,1950.0,0.0,0.0,0.0,686.0,686.0,686.0,564.0,0.0,1250.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,1955.0,1.0,280.0,207.0,0.0,96.0,0.0,0.0,0.0,0.0,7.0,2006.0,116000.0,909101050,50,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,Y,SBrkr,Fa,Typ,None,Detchd,Unf,TA,TA,P,None,None,None,WD 
119,69.05520046484602,9790.0,6.0,5.0,1963.0,1963.0,451.0,569.0,81.0,678.0,1328.0,1328.0,0.0,0.0,1328.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1963.0,2.0,528.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,143000.0,534251320,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1960,60.0,7200.0,5.0,7.0,1950.0,1950.0,0.0,534.0,96.0,246.0,876.0,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1950.0,1.0,276.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,119000.0,535451040,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1277,60.0,7200.0,6.0,5.0,1954.0,1954.0,0.0,673.0,0.0,181.0,854.0,854.0,424.0,0.0,1278.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,1954.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,127500.0,535455090,50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnWw,None,WD 
2466,65.0,8125.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,858.0,858.0,858.0,858.0,0.0,1716.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2005.0,2.0,615.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,200825.0,528480110,60,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2844,60.0,8088.0,2.0,3.0,1922.0,1955.0,0.0,0.0,0.0,498.0,498.0,498.0,0.0,0.0,498.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1922.0,1.0,216.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,2006.0,35000.0,909101330,30,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,FuseF,TA,Typ,None,Detchd,Unf,Fa,Fa,N,None,None,None,ConLD
1028,69.05520046484602,12511.0,7.0,7.0,1978.0,1978.0,168.0,988.0,0.0,432.0,1420.0,1420.0,1420.0,0.0,2840.0,0.0,1.0,2.0,1.0,4.0,1.0,8.0,2.0,1978.0,4.0,1314.0,0.0,16.0,0.0,0.0,208.0,0.0,0.0,12.0,2008.0,292500.0,527357180,60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Mansard,WdShake,Plywood,Plywood,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Gd,Attchd,Fin,TA,Gd,Y,None,MnPrv,None,WD 
1043,21.0,1869.0,6.0,6.0,1970.0,1970.0,127.0,321.0,0.0,162.0,483.0,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1987.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,106000.0,527451060,160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
231,94.0,9259.0,4.0,4.0,1927.0,1950.0,0.0,0.0,0.0,660.0,660.0,756.0,0.0,0.0,756.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1945.0,2.0,440.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,85000.0,905201030,30,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,WD 
461,129.0,16770.0,8.0,5.0,2002.0,2003.0,270.0,1196.0,0.0,516.0,1712.0,1712.0,0.0,0.0,1712.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2002.0,3.0,701.0,218.0,183.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,286500.0,528186010,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
33,53.0,4043.0,6.0,5.0,1977.0,1977.0,0.0,360.0,0.0,709.0,1069.0,1069.0,0.0,0.0,1069.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,1977.0,2.0,440.0,0.0,55.0,0.0,0.0,165.0,0.0,0.0,7.0,2010.0,127500.0,527452190,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1795,75.0,9000.0,7.0,5.0,2006.0,2007.0,0.0,0.0,0.0,1335.0,1335.0,1335.0,0.0,0.0,1335.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2007.0,2.0,575.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,210400.0,528456230,20,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,New
1073,62.0,12677.0,8.0,5.0,2003.0,2004.0,472.0,1218.0,0.0,300.0,1518.0,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,2003.0,2.0,588.0,185.0,140.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,274000.0,528186030,120,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1576,107.0,12852.0,8.0,5.0,2007.0,2007.0,0.0,770.0,0.0,150.0,920.0,920.0,860.0,0.0,1780.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,2007.0,2.0,612.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,264966.0,916384100,60,RL,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New
2044,60.0,10320.0,4.0,1.0,1910.0,1950.0,0.0,0.0,0.0,771.0,771.0,866.0,504.0,114.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1910.0,1.0,264.0,14.0,211.0,0.0,0.0,84.0,0.0,0.0,9.0,2007.0,50000.0,903484080,50,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Sal,None,Detchd,Unf,TA,Fa,N,None,None,None,COD
185,60.0,10800.0,5.0,6.0,1915.0,1950.0,0.0,686.0,0.0,0.0,686.0,966.0,686.0,0.0,1652.0,1.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1961.0,1.0,416.0,0.0,0.0,196.0,0.0,0.0,0.0,1200.0,6.0,2010.0,139000.0,902327040,50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,Fa,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,Shed,WD 
1828,69.05520046484602,19522.0,7.0,5.0,1990.0,1990.0,272.0,727.0,0.0,496.0,1223.0,1271.0,1232.0,0.0,2503.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1990.0,2.0,564.0,0.0,99.0,0.0,0.0,182.0,0.0,0.0,2.0,2007.0,300000.0,532476080,60,RL,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
344,75.0,13860.0,8.0,7.0,1972.0,1995.0,0.0,1410.0,0.0,542.0,1952.0,2000.0,704.0,0.0,2704.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,3.0,1972.0,2.0,538.0,269.0,111.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,345000.0,526355080,80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD 
2152,73.0,11927.0,8.0,5.0,1994.0,1995.0,519.0,408.0,465.0,683.0,1556.0,1592.0,0.0,0.0,1592.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1994.0,2.0,484.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,228000.0,907275080,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,BLQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1752,69.05520046484602,11950.0,7.0,5.0,2003.0,2003.0,99.69590931493346,0.0,0.0,384.0,384.0,754.0,640.0,0.0,1394.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,165500.0,528250010,80,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
2637,57.0,9906.0,4.0,4.0,1925.0,1950.0,0.0,0.0,0.0,686.0,686.0,810.0,518.0,0.0,1328.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,1940.0,1.0,210.0,0.0,172.0,60.0,0.0,0.0,0.0,0.0,9.0,2006.0,107000.0,902100130,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1000,41.0,4923.0,8.0,5.0,2001.0,2002.0,0.0,1153.0,0.0,440.0,1593.0,1593.0,0.0,0.0,1593.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,2001.0,2.0,682.0,0.0,120.0,0.0,0.0,224.0,0.0,0.0,8.0,2008.0,286000.0,527127140,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
